Index,Source_ID,Facility_Name,Facility_Type,Authority_Name,ISCED010,ISCED020,ISCED1,ISCED2,ISCED3,ISCED4Plus,OLMS_Status,Full_Addr,Unit,Street_No,Street_Name,City,Prov_Terr,Postal_Code,PRUID,CSDNAME,CSDUID,Longitude,Latitude,Geo_Source,Provider,CMANAME,CMAUID
6fbc8b15622e68b38735,3535051,James Hill Elementary,Public School,,0,1,1,0,0,,0,22144 Old Yale Rd Langley BC V2Z 1B5,,22144,old yale rd,Langley,BC,V2Z1B5,59,Langley,5915001,-122.6097459,49.08488273,AGOL,Province of British Columbia,Vancouver,933
2038a349a555255901db,3525230,James Hill StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,22144 Old Yale Rd Langley BC V2Z 1B5,,22144,old yale rd,Langley,BC,V2Z1B5,59,Langley,5915001,-122.6097459,49.08488273,AGOL,Province of British Columbia,Vancouver,933
db24212c414ed6196e3d,3535040,James Kennedy Elementary,Public School,,0,1,1,1,0,,0,9060 212 St Langley BC V1M 2B7,,9060,212 st,Langley,BC,V1M2B7,59,Langley,5915001,-122.6348929,49.16671299,AGOL,Province of British Columbia,Vancouver,933
b5980ed68963c4269023,2011009,James L Webster Elementary,Public School,,0,1,1,1,0,,0,395 Schofield Hwy Trail BC V1R 2G5,,395,schofield hwy,Trail,BC,V1R2G5,59,Warfield,5905018,-117.7438375,49.09478293,AGOL,Province of British Columbia,Trail,910
1b81634f2c4688d137f4,3838040,James McKinney Elementary,Public School,,0,1,1,1,0,,0,10451 Lassam Rd Richmond BC V7E 2C2,,10451,lassam rd,Richmond,BC,V7E2C2,59,Richmond,5915015,-123.163682,49.13687999,AGOL,Province of British Columbia,Vancouver,933
2503af1def5a13809324,4343029,James Park Elementary,Public School,,0,1,1,0,0,,0,1761 Westminster Ave Port Coquitlam BC V3B 1E5,,1761,westminster ave,Port Coquitlam,BC,V3B1E5,59,Port Coquitlam,5915039,-122.7632601,49.26508749,AGOL,Province of British Columbia,Vancouver,933
a5ab2cdd799b1898d386,3838013,James Thompson Elementary,Public School,,0,1,1,1,0,,0,6211 Forsyth Cres Richmond BC V7C 2C4,,6211,forsyth cres,Richmond,BC,V7C2C4,59,Richmond,5915015,-123.1781699,49.16911252,AGOL,Province of British Columbia,Vancouver,933
48e30079ea16fa026e31,3825245,James Thompson StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,6211 Forsyth Cres Richmond BC V7C 2C4,,6211,forsyth cres,Richmond,BC,V7C2C4,59,Richmond,5915015,-123.1781699,49.16911252,AGOL,Province of British Columbia,Vancouver,933
70d704c9c3dd0fdc83d0,4747001,James Thomson Elementary,Public School,,0,1,1,1,0,,0,6388 Sutherland Ave Powell River BC V8A 4W4,,6388,sutherland ave,Powell River,BC,V8A4W4,59,Powell River,5927008,-124.5634874,49.88933983,AGOL,Province of British Columbia,Powell River,945
fc06b904df3d8489b73b,3838016,James Whiteside Elementary,Public School,,0,1,1,1,0,,0,9282 Williams Rd Richmond BC V7A 1H1,,9282,williams rd,Richmond,BC,V7A1H1,59,Richmond,5915015,-123.1203959,49.13987805,Nominatim,Province of British Columbia,Vancouver,933
d482447095e9436a55df,3636186,Janice Churchill Elementary,Public School,,0,1,1,1,0,,0,8226 146 St Surrey BC V3S 3A5,,8226,146 st,Surrey,BC,V3S3A5,59,Surrey,5915004,-122.817598,49.1526,AGOL,Province of British Columbia,Vancouver,933
efbf7687fd327ffeb3b6,3725117,Jarvis StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,7670 118 St Delta BC V4C 6G8,,7670,118 st,Delta,BC,V4C6G8,59,Delta,5915011,-122.895848,49.14257998,AGOL,Province of British Columbia,Vancouver,933
c6974256ec94437306e1,3737030,Jarvis Traditional Elementary,Public School,,0,1,1,1,0,,0,7670 118 St Delta BC V4C 6G8,,7670,118 st,Delta,BC,V4C6G8,59,Delta,5915011,-122.895848,49.14257998,AGOL,Province of British Columbia,Vancouver,933
03b3c5fcb1ac0b92dc5b,3636089,Jessie Lee Elementary,Public School,,0,1,1,1,0,,0,2064 154 St Surrey BC V4A 4S3,,2064,154 st,Surrey,BC,V4A4S3,59,Surrey,5915004,-122.7956781,49.03970842,AGOL,Province of British Columbia,Vancouver,933
12651cd291aefb0e313a,3625232,Jessie Lee StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,2064 154 St Surrey BC V4A 4S3,,2064,154 st,Surrey,BC,V4A4S3,59,Surrey,5915004,-122.7956781,49.03970842,AGOL,Province of British Columbia,Vancouver,933
0b4dbab397b88880ea7f,3838056,Jessie Wowk Elementary,Public School,,0,1,1,1,0,,0,5380 Woodwards Rd Richmond BC V7E 1H1,,5380,woodwards rd,Richmond,BC,V7E1H1,59,,,,,,Province of British Columbia,,
0ada49936d11ed4ff331,886005,Jewett Elementary,Public School,,0,1,1,0,0,,0,PO Box 39 Meadow Creek BC V0G 1N0,,,,Meadow Creek,BC,V0G1N0,59,,,,,,Province of British Columbia,,
a8754ebb484dcdbbde12,5112005,John A. Hutton Elementary,Public School,,0,1,1,1,0,,0,PO Box 1390 Grand Forks BC V0H 1H0,,,,Grand Forks,BC,V0H1H0,59,,,,,,Province of British Columbia,,
1b05379db19e007f3013,5125054,John A. Hutton StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,PO Box 1390 Grand Forks BC V0H 1H0,,,,Grand Forks,BC,V0H1H0,59,,,,,,Province of British Columbia,,
00423621d5ef46ea1a30,5817006,John Allison Elementary,Public School,,0,1,1,0,0,,0,PO Box 40 Princeton BC V0X 1W0,,,,Princeton,BC,V0X1W0,59,,,,,,Province of British Columbia,,
e4d18735f1ad303f4770,5825058,John Allison StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,PO Box 40 Princeton BC V0X 1W0,,,,Princeton,BC,V0X1W0,59,,,,,,Province of British Columbia,,
6472f70f4e3dbf47862b,6868011,John Barsby Community School,Public School,,0,0,0,1,1,,0,550 Seventh St Nanaimo BC V9R 3Z2,,550,seventh st,Nanaimo,BC,V9R3Z2,59,Nanaimo,5921007,-123.9511443,49.14894535,Nominatim,Province of British Columbia,Nanaimo,938
1db359ec770a5ecb732e,3396192,John Calvin School,Independent School,,0,1,1,1,0,,0,4268 Stewart Rd Chilliwack BC V2R 5G2,,4268,stewart rd,Chilliwack,BC,V2R5G2,59,Chilliwack,5909020,-122.0676181,49.07903007,AGOL,Province of British Columbia,Chilliwack,930
5d6f8e2f8a375b58e9bb,3838052,John G Diefenbaker Elementary,Public School,,0,1,1,1,0,,0,4511 Hermitage Dr Richmond BC V7E 4T1,,4511,hermitage dr,Richmond,BC,V7E4T1,59,Richmond,5915015,-123.1757604,49.13717751,AGOL,Province of British Columbia,Vancouver,933
f2bad4de8b0fc61b903b,3939106,John Henderson Elementary,Public School,,0,1,1,1,0,,0,451 53rd Ave E Vancouver BC V5X 1J3,,451,53rd ave,Vancouver,BC,V5X1J3,59,,,,,,Province of British Columbia,,
cc8cd19acdc4c33c6e39,3925436,John Henderson StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,451 53rd Ave E Vancouver BC V5X 1J3,,451,53rd ave,Vancouver,BC,V5X1J3,59,,,,,,Province of British Columbia,,
c463cc08f50d7e93a489,7070018,John Howitt Elementary,Public School,,0,1,1,1,0,,0,3867 Marpole St Port Alberni BC V9Y 6Y3,,3867,marpole st,Port Alberni,BC,V9Y6Y3,59,Port Alberni,5923008,-124.7928599,49.2711075,AGOL,Province of British Columbia,Port Alberni,940
ca2a2cf456a381f1790c,4196182,John Knox Christian - Elementary Campus,Independent School,,0,1,1,0,0,,0,8260 13th Ave Burnaby BC V3N 2G5,,8260,13th ave,Burnaby,BC,V3N2G5,59,Burnaby,5915025,-122.9208549,49.22641431,AGOL,Province of British Columbia,Vancouver,933
1ed8a8e2a45a9a6cd689,4096766,John Knox Christian - Secondary Campus,Independent School,,0,0,0,1,1,,0,260 12th Street New Westminster BC V3M 4H2,,260,12th street,New Westminster,BC,V3M4H2,59,New Westminster,5915029,-122.9246192,49.20286556,AGOL,Province of British Columbia,Vancouver,933
8af76022ab0b99c116eb,3434044,John MacLure Community School,Public School,,0,1,1,0,0,,0,2990 Oriole Cres Abbotsford BC V2T 4E1,,2990,oriole cres,Abbotsford,BC,V2T4E1,59,Abbotsford,5909052,-122.320368,49.0565625,AGOL,Province of British Columbia,Abbotsford - Mission,932
fa6a0e39d0d2cfa7e2c0,3425101,John MacLure StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,2990 Oriole Cres Abbotsford BC V2T 4E1,,2990,oriole cres,Abbotsford,BC,V2T4E1,59,Abbotsford,5909052,-122.320368,49.0565625,AGOL,Province of British Columbia,Abbotsford - Mission,932
21d06dc75a681b4479fd,6262020,John Muir Elementary,Public School,,0,1,1,0,0,,0,PO Box 790 Sooke BC V9Z 1H7,,,,Sooke,BC,V9Z1H7,59,Sooke,5917052,-123.7492182,48.3707517,Nominatim,Province of British Columbia,Victoria,935
3b2fd5c7396ec7ff7eb1,6225163,John Muir StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,7179 West Coast Rd Sooke BC V9Z 0R9,,7179,west coast rd,Sooke,BC,V9Z0R9,59,,,,,,Province of British Columbia,,
96546462b015b42264b1,3939062,John Norquay Elementary,Public School,,0,1,1,1,0,,0,4710 Slocan St Vancouver BC V5R 2A1,,4710,slocan st,Vancouver,BC,V5R2A1,59,Vancouver,5915022,-123.0521262,49.24188734,AGOL,Province of British Columbia,Vancouver,933
bcf775e1f668e4035089,3939007,John Oliver Secondary,Public School,,0,0,0,1,1,,0,530 41st Ave E Vancouver BC V5W 1P3,,530,41st ave,Vancouver,BC,V5W1P3,59,Vancouver,5915022,-123.0926404,49.23292256,AGOL,Province of British Columbia,Vancouver,933
cdae5991fd1e171845fc,7096763,John Paul II Catholic School,Independent School,,0,1,1,1,0,,0,4006 8th Ave Port Alberni BC V9Y 4S4,,4006,8th ave,Port Alberni,BC,V9Y4S4,59,,,,,,Province of British Columbia,,
aac75cc5762445613978,6262037,John Stubbs Elementary,Public School,,0,1,1,0,0,,0,301 Zealous Cres Victoria BC V9C 1H6,,301,zealous cres,Victoria,BC,V9C1H6,59,,,,,,Province of British Columbia,,
8284c25f8c5a340a3e6c,6262023,John Stubbs Middle,Public School,,0,0,1,1,0,,0,301 Zealous Cres Victoria BC V9C 1H6,,301,zealous cres,Victoria,BC,V9C1H6,59,,,,,,Province of British Columbia,,
7da132e1c6c0e55ec994,3838021,John T Errington Elementary,Public School,,0,1,1,1,0,,0,9831 Herbert Rd Richmond BC V7A 1T6,,9831,herbert rd,Richmond,BC,V7A1T6,59,,,,,,Province of British Columbia,,
050c3d10d181ec9c7661,3996964,Johnathan Academy,Independent School,,,,,,,,0,3513 18th Ave W Vancouver BC V6S 1A9,,3513,18th ave,Vancouver,BC,V6S1A9,59,Vancouver,5915022,-123.1823199,49.2564975,AGOL,Province of British Columbia,Vancouver,933
9b8c6ed073ced45aba26,3636045,Johnston Heights Secondary,Public School,,0,0,0,1,1,,0,15350 99 Ave Surrey BC V3R 0R9,,15350,99 ave,Surrey,BC,V3R0R9,59,Surrey,5915004,-122.79672,49.18253249,AGOL,Province of British Columbia,Vancouver,933
d091db8915af248f0a86,6262031,Journey Middle School,Public School,,0,0,1,1,0,,0,PO Box 100 Sooke BC V9Z 0E5,,,,Sooke,BC,V9Z0E5,59,Sooke,5917052,-123.7168635,48.3868771,Nominatim,Province of British Columbia,Victoria,935
394056ae70ddd5ee0613,6299164,Juan de Fuca Distributed Learning,Public School,,0,0,0,1,1,,0,101 814 Goldstream Ave Victoria BC V9B 2X7,,,,Victoria,BC,V9B2X7,59,Langford,5917044,-123.5014859,48.44951741,AGOL,Province of British Columbia,Victoria,935
b2bdf3a9ccc57bff4733,7324077,Juniper Ridge Elementary,Public School,,0,1,1,1,0,,0,2540 Qu'appelle Blvd Kamloops BC V2E 2E9,,2540,qu'appelle blvd,Kamloops,BC,V2E2E9,59,Kamloops,5933042,-120.2450479,50.65980638,AGOL,Province of British Columbia,Kamloops,925
b09dea91b43d571c7ac9,3636040,K B Woodward Elementary,Public School,,0,1,1,1,0,,0,13130 106 Ave Surrey BC V3T 2C3,,13130,106 ave,Surrey,BC,V3T2C3,59,Surrey,5915004,-122.8588205,49.19533249,AGOL,Province of British Columbia,Vancouver,933
543eacffd3952e833a47,7095030,Kackaamin Family Development,Public School,,,,,,,,0,7830 Beaver Creek Rd Port Alberni BC V9Y 8N3,,7830,beaver creek rd,Port Alberni,BC,V9Y8N3,59,Alberni-Clayoquot E,5923037,-124.8945698,49.32504253,AGOL,Province of British Columbia,Port Alberni,940
cda26274e93715512f3e,2222022,Kalamalka Secondary,Public School,,0,0,0,1,1,,0,7900 McClounie Rd Vernon BC V1B 1P8,,7900,mcclounie rd,Vernon,BC,V1B1P8,59,,,,,,Province of British Columbia,,
131c708e896f61334149,6715004,Kaleden Elementary,Public School,,0,1,1,0,0,,0,152 Linden Avenue Kaleden BC V0H 1K0,,152,linden avenue,Kaleden,BC,V0H1K0,59,Okanagan-Similkameen D,5907047,-119.5950754,49.38793798,AGOL,Province of British Columbia,Penticton,913
226b45d9bdddc279e1c3,7324014,Kamloops School of the Arts,Public School,,0,1,1,1,1,,0,1390 9th Ave Kamloops BC V2C 3X6,,1390,9th ave,Kamloops,BC,V2C3X6,59,Kamloops,5933042,-120.319175,50.66441768,AGOL,Province of British Columbia,Kamloops,925
ca4334a593f595a7b315,4242037,Kanaka Creek Elementary,Public School,,0,1,1,1,0,,0,11120 234a St Maple Ridge BC V2W 1C8,,11120,234a st,Maple Ridge,BC,V2W1C8,59,Maple Ridge,5915075,-122.5728066,49.20374671,AGOL,Province of British Columbia,Vancouver,933
8541c2bcfc5335bf7cc1,3838055,Kathleen McNeely Elementary,Public School,,0,1,1,1,0,,0,12440 Woodhead Rd Richmond BC V6V 1G3,,12440,woodhead rd,Richmond,BC,V6V1G3,59,,,,,,Province of British Columbia,,
53684287b68b680c70a9,3636201,Katzie Elementary,Public School,,0,1,1,1,0,,0,6887 194A St Surrey BC V4N 1N2,,6887,194a st,Surrey,BC,V4N1N2,59,Surrey,5915004,-122.6854488,49.1291244,Nominatim,Province of British Columbia,Vancouver,933
7d05ad0ee7d25952a429,4242049,Katzie First Nation,Public School,,,,,,,,0,20905 Wicklund Ave Maple Ridge BC V2X 8E8,,20905,wicklund ave,Maple Ridge,BC,V2X8E8,59,,,,,,Province of British Columbia,,
5e390b31d77ca8bdcc51,7324040,Kay Bingham Elementary,Public School,,0,1,1,0,0,,0,950 Southill St Kamloops BC V2B 5M2,,950,southill st,Kamloops,BC,V2B5M2,59,Kamloops,5933042,-120.3977433,50.70444219,AGOL,Province of British Columbia,Kamloops,925
6555cfb610a8bf06dd8d,6363007,Keating Elementary,Public School,,0,1,1,0,0,,0,6843 Central Saanich Rd Victoria BC V8Z 5V4,,6843,central saanich rd,Victoria,BC,V8Z5V4,59,Central Saanich,5917015,-123.4024632,48.56764875,Nominatim,Province of British Columbia,Victoria,935
a5c88bf36f456daffaf1,4747015,Kelly Creek Community School,Public School,,0,1,1,1,0,,0,2341 Zilinsky Rd Powell River BC V8A 0N8,,2341,zilinsky rd,Powell River,BC,V8A0N8,59,,,,,,Province of British Columbia,,
35c3ee246420cd8945ee,4725147,Kelly Creek StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,2341 Zilinsky Rd Powell River BC V8A 0N8,,2341,zilinsky rd,Powell River,BC,V8A0N8,59,,,,,,Province of British Columbia,,
4c54146ee1354b086fb3,5757047,Kelly Road/Shas ti Secondary,Public School,,0,0,0,1,1,,0,4540 Handlen Rd Prince George BC V2K 2J8,,4540,handlen rd,Prince George,BC,V2K2J8,59,Prince George,5953023,-122.80343,53.99620752,AGOL,Province of British Columbia,Prince George,970
22aa5ed23196b8ccc060,2396281,Kelowna Christian School,Independent School,,0,1,1,1,1,,0,2870 Benvoulin Rd Kelowna BC V1W 2E3,,2870,benvoulin rd,Kelowna,BC,V1W2E3,59,,,,,,Province of British Columbia,,
059de14e392efe2fac15,2323076,Kelowna Secondary,Public School,,0,0,0,1,1,,0,1079 Raymer Ave Kelowna BC V1Y 4Z7,,1079,raymer ave,Kelowna,BC,V1Y4Z7,59,,,,,,Province of British Columbia,,
eff8f81aa2a27536b52c,6363011,Kelset Elementary,Public School,,0,1,1,0,0,,0,1800 Forest Park Dr North Saanich BC V8L 4B8,,1800,forest park dr,North Saanich,BC,V8L4B8,59,North Saanich,5917005,-123.423884,48.62527746,AGOL,Province of British Columbia,Victoria,935
c62e09995e4df2269698,5831011,Kengard Alternate,Public School,,0,0,0,0,1,,0,PO Box 4700 STN Main Merritt BC V1K 1B8,,,,Merritt,BC,V1K1B8,59,,,,,,Province of British Columbia,,
461cf906f3d76831de7e,3636132,Kennedy Trail Elementary,Public School,,0,1,1,1,0,,0,8305 122A St Surrey BC V3W 9P8,,8305,122a st,Surrey,BC,V3W9P8,59,Surrey,5915004,-122.8827021,49.15396001,AGOL,Province of British Columbia,Vancouver,933
c06b0bcf2910c6bef534,4496204,Kenneth Gordon,Independent School,,0,0,1,1,1,,0,420 Seymour River Pl North Vancouver BC V7H 1S8,,420,seymour river pl,North Vancouver,BC,V7H1S8,59,North Vancouver,5915046,-123.0174879,49.30914076,AGOL,Province of British Columbia,Vancouver,933
81f715cbd3994ea2d74d,7876007,Kent Elementary,Public School,,0,1,1,0,0,,0,7285 McCullough Rd Agassiz BC V0M 1A2,,7285,mccullough rd,Agassiz,BC,V0M1A2,59,Kent,5909032,-121.7601797,49.23369747,AGOL,Province of British Columbia,Chilliwack,930
3f0a29b89977e4dd1065,7825181,Kent StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,7285 McCullough Rd Agassiz BC V0M 1A2,,7285,mccullough rd,Agassiz,BC,V0M1A2,59,Kent,5909032,-121.7601797,49.23369747,AGOL,Province of British Columbia,Chilliwack,930
ac898f4837a41373d11c,3939113,Kerrisdale Annex,Public School,,0,1,1,0,0,,0,3250 43rd Ave W Vancouver BC V6N 4K3,,3250,43rd ave,Vancouver,BC,V6N4K3,59,Vancouver,5915022,-123.1778099,49.23282253,AGOL,Province of British Columbia,Vancouver,933
f69da062a2cd9742face,3939038,Kerrisdale Elementary,Public School,,0,1,1,1,0,,0,5555 Carnarvon St Vancouver BC V6N 1J2,,5555,carnarvon st,Vancouver,BC,V6N1J2,59,Vancouver,5915022,-123.1731021,49.23572862,AGOL,Province of British Columbia,Vancouver,933
e57aa2adda121f02b29a,2828008,Kersley Elementary School,Public School,,0,1,1,1,0,,0,2899 Arnoldus Rd Quesnel BC V2J 6L2,,2899,arnoldus rd,Quesnel,BC,V2J6L2,59,,,,,,Province of British Columbia,,
e8d5e3108c61bb713ae5,6099120,Key Learning Centre,Public School,,0,0,0,1,0,,0,10511 99 Ave Fort St John BC V1J 1V6,,10511,99 ave,Fort St John,BC,V1J1V6,59,Fort St. John,5955034,-120.85653,56.24537246,AGOL,Province of British Columbia,Fort St. John,977
5e589c9b78d67237ac79,3696948,Khalsa School Newton,Independent School,,0,1,1,1,0,,0,6933 124 St Surrey BC V3W 3W6,,6933,124 st,Surrey,BC,V3W3W6,59,Surrey,5915004,-122.879062,49.12959909,AGOL,Province of British Columbia,Vancouver,933
5783d7cd0e91b2e11087,3596926,Khalsa School of the Fraser Valley,Independent School,,0,1,1,1,0,,0,26345 62 Ave Langley BC V4W 1L8,,26345,62 ave,Langley,BC,V4W1L8,59,Langley,5915001,-122.4942098,49.1148775,AGOL,Province of British Columbia,Vancouver,933
6c5d7d4128be1b690bed,3696947,Khalsa School Old Yale Road,Independent School,,0,1,1,1,0,,0,10677 124 St Surrey BC V3V 0B1,,10677,124 st,Surrey,BC,V3V0B1,59,Surrey,5915004,-122.878482,49.19613104,AGOL,Province of British Columbia,Vancouver,933
a7f838877afbde17114c,3696585,Khalsa Secondary School (Surrey),Independent School,,0,0,0,1,1,,0,10589 124 St Surrey BC V3V 0B1,,10589,124 st,Surrey,BC,V3V0B1,59,Surrey,5915004,-122.878512,49.19435198,AGOL,Province of British Columbia,Vancouver,933
a384d0e394779f1da26d,7965023,Khowhemun Elementary,Public School,,0,1,1,1,0,,0,2918 Cliffs Rd Duncan BC V9L 1C5,,2918,cliffs rd,Duncan,BC,V9L1C5,59,,,,,,Province of British Columbia,,
a3bcc0b9c60c993a2707,7925182,Khowhemun StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,2918 Cliffs Rd Duncan BC V9L 1C5,,2918,cliffs rd,Duncan,BC,V9L1C5,59,,,,,,Province of British Columbia,,
f039baa58317f8057b6a,2222024,Kidston Elementary,Public School,,0,1,1,1,0,,0,12101 Linden Dr Coldstream BC V1B 2H3,,12101,linden dr,Coldstream,BC,V1B2H3,59,,,,,,Province of British Columbia,,
a6805bd53ab98cb71eab,8280004,Kildala Elementary,Public School,,0,1,1,0,0,,0,803 Columbia Ave E Kitimat BC V8C 1V7,,803,columbia ave e,Kitimat,BC,V8C1V7,59,,,,,,Province of British Columbia,,
8b71554302bacf5ff973,8225184,Kildala StrongStart Centre,StrongStart BC,,1,0,0,0,0,,0,803 Columbia Ave E Kitimat BC V8C 1V7,,803,columbia ave e,Kitimat,BC,V8C1V7,59,,,,,,Province of British Columbia,,
8ee5aa3366dda105cc22,3939016,Killarney Secondary,Public School,,0,0,0,1,1,,0,6454 Killarney St Vancouver BC V5S 2X7,,6454,killarney st,Vancouver,BC,V5S2X7,59,Vancouver,5915022,-123.0455785,49.22561581,AGOL,Province of British Columbia,Vancouver,933
16eb3d08d809e94cadb5,699086,Kimberley Alternate School,Public School,,0,0,0,1,1,,0,405 Halpin St Kimberley BC V1A 2H1,,405,halpin st,Kimberley,BC,V1A2H1,59,Kimberley,5901028,-115.9804678,49.68758654,AGOL,Province of British Columbia,...,...
f720b28c9d3f567508a4,696795,Kimberley Independent School,Independent School,,0,1,1,0,0,,0,73 101 Ave Kimberley BC V1A 1A5,,73,101 ave,Kimberley,BC,V1A1A5,59,,,,,,Province of British Columbia,,
0c315e003c9f2a73ca59,3996451,King David High School,Independent School,,0,0,0,1,1,,0,5718 Willow St Vancouver BC V5Z 4S9,,5718,willow st,Vancouver,BC,V5Z4S9,59,Vancouver,5915022,-123.1238085,49.23349534,AGOL,Province of British Columbia,Vancouver,933
2ec41ffb92e9bfb2531b,3939001,King George Secondary,Public School,,0,0,0,1,1,,0,1755 Barclay St Vancouver BC V6G 1K6,,1755,barclay st,Vancouver,BC,V6G1K6,59,Vancouver,5915022,-123.1366731,49.28953515,AGOL,Province of British Columbia,Vancouver,933
e71ab48d2087b242e149,3434019,King Traditional Elementary,Public School,,0,1,1,0,0,,0,28776 King Rd Abbotsford BC V4X 2R4,,28776,king rd,Abbotsford,BC,V4X2R4,59,Abbotsford,5909052,-122.42882,49.03123247,AGOL,Province of British Columbia,Abbotsford - Mission,932
c138f9dc98a55fb1d008,8396240,King's Christian School,Independent School,,0,1,1,1,1,,0,350B 30 St NE Salmon Arm BC V1E 1J2,,350b,30 st ne,Salmon Arm,BC,V1E1J2,59,,,,,,Province of British Columbia,,
f8e7b4de6c7bde110e1e,3596376,King's School,Independent School,,0,1,1,1,1,,0,PO Box 28 Stn Milner Langley BC V2Y 0W9,,,,Langley,BC,V2Y0W9,59,Langley,5915001,-122.6179032,49.1438798,Nominatim,Province of British Columbia,Vancouver,933
d125bc1cb286c724dcef,3838048,Kingswood Elementary,Public School,,0,1,1,1,0,,0,11511 King Rd Richmond BC V7A 3B5,,11511,king rd,Richmond,BC,V7A3B5,59,,,,,,Province of British Columbia,,
5ce0e1610a80da741216,2009006,Kinnaird Elementary,Public School,,0,1,1,1,0,,0,2273 10 Ave Castlegar BC V1N 2Z8,,2273,10 ave,Castlegar,BC,V1N2Z8,59,,,,,,Province of British Columbia,,
